x	y	z	T
2.250000e-05	-5.000000e-06	1.000000e-05	3.363772e+02
2.250000e-05	-2.500000e-06	1.000000e-05	3.363870e+02
2.250000e-05	0.000000e+00	1.000000e-05	3.363436e+02
2.250000e-05	2.500000e-06	1.000000e-05	3.363896e+02
2.250000e-05	5.000000e-06	1.000000e-05	3.363823e+02
2.250000e-05	7.500000e-06	1.000000e-05	3.364624e+02
2.250000e-05	1.000000e-05	1.000000e-05	3.364255e+02
2.250000e-05	1.250000e-05	1.000000e-05	3.363878e+02
2.250000e-05	1.500000e-05	1.000000e-05	3.362554e+02
2.250000e-05	1.750000e-05	1.000000e-05	3.360007e+02
2.250000e-05	2.000000e-05	1.000000e-05	3.357364e+02
2.250000e-05	2.250000e-05	1.000000e-05	3.352213e+02
2.250000e-05	2.500000e-05	1.000000e-05	3.347494e+02
2.500000e-05	-2.500000e-05	1.000000e-05	3.349712e+02
2.500000e-05	-2.250000e-05	1.000000e-05	3.347344e+02
2.500000e-05	-2.000000e-05	1.000000e-05	3.357062e+02
2.500000e-05	-1.750000e-05	1.000000e-05	3.355775e+02
2.500000e-05	-1.500000e-05	1.000000e-05	3.359899e+02
2.500000e-05	-1.250000e-05	1.000000e-05	3.360859e+02
2.500000e-05	-1.000000e-05	1.000000e-05	3.360827e+02
2.500000e-05	-7.500000e-06	1.000000e-05	3.363017e+02
2.500000e-05	-5.000000e-06	1.000000e-05	3.360385e+02
2.500000e-05	-2.500000e-06	1.000000e-05	3.363168e+02
2.500000e-05	0.000000e+00	1.000000e-05	3.360061e+02
2.500000e-05	2.500000e-06	1.000000e-05	3.363201e+02
2.500000e-05	5.000000e-06	1.000000e-05	3.360444e+02
2.500000e-05	7.500000e-06	1.000000e-05	3.363103e+02
2.500000e-05	1.000000e-05	1.000000e-05	3.360931e+02
2.500000e-05	1.250000e-05	1.000000e-05	3.360979e+02
2.500000e-05	1.500000e-05	1.000000e-05	3.360033e+02
2.500000e-05	1.750000e-05	1.000000e-05	3.355920e+02
2.500000e-05	2.000000e-05	1.000000e-05	3.357222e+02
2.500000e-05	2.250000e-05	1.000000e-05	3.347514e+02
2.500000e-05	2.500000e-05	1.000000e-05	3.349905e+02
-2.500000e-05	-2.500000e-05	2.000000e-05	3.255756e+02
-2.500000e-05	-2.250000e-05	2.000000e-05	3.261984e+02
-2.500000e-05	-2.000000e-05	2.000000e-05	3.269255e+02
-2.500000e-05	-1.750000e-05	2.000000e-05	3.277958e+02
-2.500000e-05	-1.500000e-05	2.000000e-05	3.288522e+02
-2.500000e-05	-1.250000e-05	2.000000e-05	3.301327e+02
-2.500000e-05	-1.000000e-05	2.000000e-05	3.316371e+02
-2.500000e-05	-7.500000e-06	2.000000e-05	3.332223e+02
-2.500000e-05	-5.000000e-06	2.000000e-05	3.344182e+02
-2.500000e-05	-2.500000e-06	2.000000e-05	3.348554e+02
-2.500000e-05	0.000000e+00	2.000000e-05	3.348786e+02
-2.500000e-05	2.500000e-06	2.000000e-05	3.348613e+02
-2.500000e-05	5.000000e-06	2.000000e-05	3.344224e+02
-2.500000e-05	7.500000e-06	2.000000e-05	3.332215e+02
-2.500000e-05	1.000000e-05	2.000000e-05	3.316355e+02
-2.500000e-05	1.250000e-05	2.000000e-05	3.301316e+02
-2.500000e-05	1.500000e-05	2.000000e-05	3.288514e+02
-2.500000e-05	1.750000e-05	2.000000e-05	3.277956e+02
-2.500000e-05	2.000000e-05	2.000000e-05	3.269260e+02
-2.500000e-05	2.250000e-05	2.000000e-05	3.261995e+02
-2.500000e-05	2.500000e-05	2.000000e-05	3.255774e+02
-2.250000e-05	-2.500000e-05	2.000000e-05	3.261977e+02
-2.250000e-05	-2.250000e-05	2.000000e-05	3.268094e+02
-2.250000e-05	-2.000000e-05	2.000000e-05	3.275159e+02
-2.250000e-05	-1.750000e-05	2.000000e-05	3.283556e+02
-2.250000e-05	-1.500000e-05	2.000000e-05	3.293698e+02
-2.250000e-05	-1.250000e-05	2.000000e-05	3.305923e+02
-2.250000e-05	-1.000000e-05	2.000000e-05	3.320148e+02
-2.250000e-05	-7.500000e-06	2.000000e-05	3.334830e+02
-2.250000e-05	-5.000000e-06	2.000000e-05	3.345190e+02
-2.250000e-05	-2.500000e-06	2.000000e-05	3.348218e+02
-2.250000e-05	0.000000e+00	2.000000e-05	3.347962e+02
-2.250000e-05	2.500000e-06	2.000000e-05	3.348120e+02
-2.250000e-05	5.000000e-06	2.000000e-05	3.345051e+02
-2.250000e-05	7.500000e-06	2.000000e-05	3.334750e+02
-2.250000e-05	1.000000e-05	2.000000e-05	3.320113e+02
-2.250000e-05	1.250000e-05	2.000000e-05	3.305899e+02
-2.250000e-05	1.500000e-05	2.000000e-05	3.293683e+02
-2.250000e-05	1.750000e-05	2.000000e-05	3.283553e+02
-2.250000e-05	2.000000e-05	2.000000e-05	3.275166e+02
-2.250000e-05	2.250000e-05	2.000000e-05	3.268108e+02
-2.250000e-05	2.500000e-05	2.000000e-05	3.261998e+02
-2.000000e-05	-2.500000e-05	2.000000e-05	3.269240e+02
-2.000000e-05	-2.250000e-05	2.000000e-05	3.275151e+02
-2.000000e-05	-2.000000e-05	2.000000e-05	3.281865e+02
-2.000000e-05	-1.750000e-05	2.000000e-05	3.289743e+02
-2.000000e-05	-1.500000e-05	2.000000e-05	3.299146e+02
-2.000000e-05	-1.250000e-05	2.000000e-05	3.310254e+02
-2.000000e-05	-1.000000e-05	2.000000e-05	3.322684e+02
-2.000000e-05	-7.500000e-06	2.000000e-05	3.334484e+02
-2.000000e-05	-5.000000e-06	2.000000e-05	3.340905e+02
-2.000000e-05	-2.500000e-06	2.000000e-05	3.341012e+02
-2.000000e-05	0.000000e+00	2.000000e-05	3.339874e+02
-2.000000e-05	2.500000e-06	2.000000e-05	3.340889e+02
-2.000000e-05	5.000000e-06	2.000000e-05	3.340778e+02
-2.000000e-05	7.500000e-06	2.000000e-05	3.334433e+02
-2.000000e-05	1.000000e-05	2.000000e-05	3.322656e+02
-2.000000e-05	1.250000e-05	2.000000e-05	3.310226e+02
-2.000000e-05	1.500000e-05	2.000000e-05	3.299129e+02
-2.000000e-05	1.750000e-05	2.000000e-05	3.289742e+02
-2.000000e-05	2.000000e-05	2.000000e-05	3.281876e+02
-2.000000e-05	2.250000e-05	2.000000e-05	3.275170e+02
-2.000000e-05	2.500000e-05	2.000000e-05	3.269266e+02
-1.750000e-05	-2.500000e-05	2.000000e-05	3.277935e+02
-1.750000e-05	-2.250000e-05	2.000000e-05	3.283536e+02
-1.750000e-05	-2.000000e-05	2.000000e-05	3.289730e+02
-1.750000e-05	-1.750000e-05	2.000000e-05	3.296848e+02
-1.750000e-05	-1.500000e-05	2.000000e-05	3.305158e+02
-1.750000e-05	-1.250000e-05	2.000000e-05	3.314537e+02
-1.750000e-05	-1.000000e-05	2.000000e-05	3.323995e+02
-1.750000e-05	-7.500000e-06	2.000000e-05	3.330910e+02
-1.750000e-05	-5.000000e-06	2.000000e-05	3.331621e+02
-1.750000e-05	-2.500000e-06	2.000000e-05	3.328087e+02
-1.750000e-05	0.000000e+00	2.000000e-05	3.325999e+02
-1.750000e-05	2.500000e-06	2.000000e-05	3.328131e+02
-1.750000e-05	5.000000e-06	2.000000e-05	3.331732e+02
-1.750000e-05	7.500000e-06	2.000000e-05	3.330976e+02
-1.750000e-05	1.000000e-05	2.000000e-05	3.323979e+02
-1.750000e-05	1.250000e-05	2.000000e-05	3.314510e+02
-1.750000e-05	1.500000e-05	2.000000e-05	3.305148e+02
-1.750000e-05	1.750000e-05	2.000000e-05	3.296856e+02
-1.750000e-05	2.000000e-05	2.000000e-05	3.289751e+02
-1.750000e-05	2.250000e-05	2.000000e-05	3.283563e+02
-1.750000e-05	2.500000e-05	2.000000e-05	3.277966e+02
-1.500000e-05	-2.500000e-05	2.000000e-05	3.288492e+02
-1.500000e-05	-2.250000e-05	2.000000e-05	3.293665e+02
-1.500000e-05	-2.000000e-05	2.000000e-05	3.299114e+02
-1.500000e-05	-1.750000e-05	2.000000e-05	3.305136e+02
-1.500000e-05	-1.500000e-05	2.000000e-05	3.311852e+02
-1.500000e-05	-1.250000e-05	2.000000e-05	3.318624e+02
-1.500000e-05	-1.000000e-05	2.000000e-05	3.323519e+02
-1.500000e-05	-7.500000e-06	2.000000e-05	3.323446e+02
-1.500000e-05	-5.000000e-06	2.000000e-05	3.317759e+02
-1.500000e-05	-2.500000e-06	2.000000e-05	3.311264e+02
-1.500000e-05	0.000000e+00	2.000000e-05	3.308537e+02
-1.500000e-05	2.500000e-06	2.000000e-05	3.311347e+02
-1.500000e-05	5.000000e-06	2.000000e-05	3.317856e+02
-1.500000e-05	7.500000e-06	2.000000e-05	3.323418e+02
-1.500000e-05	1.000000e-05	2.000000e-05	3.323450e+02
-1.500000e-05	1.250000e-05	2.000000e-05	3.318603e+02
-1.500000e-05	1.500000e-05	2.000000e-05	3.311861e+02
-1.500000e-05	1.750000e-05	2.000000e-05	3.305162e+02
-1.500000e-05	2.000000e-05	2.000000e-05	3.299148e+02
-1.500000e-05	2.250000e-05	2.000000e-05	3.293701e+02
-1.500000e-05	2.500000e-05	2.000000e-05	3.288526e+02
-1.250000e-05	-2.500000e-05	2.000000e-05	3.301291e+02
-1.250000e-05	-2.250000e-05	2.000000e-05	3.305878e+02
-1.250000e-05	-2.000000e-05	2.000000e-05	3.310206e+02
-1.250000e-05	-1.750000e-05	2.000000e-05	3.314490e+02
-1.250000e-05	-1.500000e-05	2.000000e-05	3.318580e+02
-1.250000e-05	-1.250000e-05	2.000000e-05	3.321066e+02
-1.250000e-05	-1.000000e-05	2.000000e-05	3.319087e+02
-1.250000e-05	-7.500000e-06	2.000000e-05	3.311168e+02
-1.250000e-05	-5.000000e-06	2.000000e-05	3.300568e+02
-1.250000e-05	-2.500000e-06	2.000000e-05	3.292576e+02
-1.250000e-05	0.000000e+00	2.000000e-05	3.289607e+02
-1.250000e-05	2.500000e-06	2.000000e-05	3.292633e+02
-1.250000e-05	5.000000e-06	2.000000e-05	3.300606e+02
-1.250000e-05	7.500000e-06	2.000000e-05	3.311112e+02
-1.250000e-05	1.000000e-05	2.000000e-05	3.319058e+02
-1.250000e-05	1.250000e-05	2.000000e-05	3.321100e+02
-1.250000e-05	1.500000e-05	2.000000e-05	3.318632e+02
-1.250000e-05	1.750000e-05	2.000000e-05	3.314536e+02
-1.250000e-05	2.000000e-05	2.000000e-05	3.310251e+02
-1.250000e-05	2.250000e-05	2.000000e-05	3.305921e+02
-1.250000e-05	2.500000e-05	2.000000e-05	3.301328e+02
-1.000000e-05	-2.500000e-05	2.000000e-05	3.316327e+02
-1.000000e-05	-2.250000e-05	2.000000e-05	3.320085e+02
-1.000000e-05	-2.000000e-05	2.000000e-05	3.322625e+02
-1.000000e-05	-1.750000e-05	2.000000e-05	3.323940e+02
-1.000000e-05	-1.500000e-05	2.000000e-05	3.323395e+02
-1.000000e-05	-1.250000e-05	2.000000e-05	3.318972e+02
-1.000000e-05	-1.000000e-05	2.000000e-05	3.308943e+02
-1.000000e-05	-7.500000e-06	2.000000e-05	3.295582e+02
-1.000000e-05	-5.000000e-06	2.000000e-05	3.281941e+02
-1.000000e-05	-2.500000e-06	2.000000e-05	3.275485e+02
-1.000000e-05	0.000000e+00	2.000000e-05	3.271390e+02
-1.000000e-05	2.500000e-06	2.000000e-05	3.275540e+02
-1.000000e-05	5.000000e-06	2.000000e-05	3.282010e+02
-1.000000e-05	7.500000e-06	2.000000e-05	3.295667e+02
-1.000000e-05	1.000000e-05	2.000000e-05	3.309048e+02
-1.000000e-05	1.250000e-05	2.000000e-05	3.319131e+02
-1.000000e-05	1.500000e-05	2.000000e-05	3.323527e+02
-1.000000e-05	1.750000e-05	2.000000e-05	3.323989e+02
-1.000000e-05	2.000000e-05	2.000000e-05	3.322673e+02
-1.000000e-05	2.250000e-05	2.000000e-05	3.320139e+02
-1.000000e-05	2.500000e-05	2.000000e-05	3.316366e+02
-7.500000e-06	-2.500000e-05	2.000000e-05	3.332183e+02
-7.500000e-06	-2.250000e-05	2.000000e-05	3.334713e+02
-7.500000e-06	-2.000000e-05	2.000000e-05	3.334382e+02
-7.500000e-06	-1.750000e-05	2.000000e-05	3.330899e+02
-7.500000e-06	-1.500000e-05	2.000000e-05	3.323305e+02
-7.500000e-06	-1.250000e-05	2.000000e-05	3.310966e+02
-7.500000e-06	-1.000000e-05	2.000000e-05	3.295522e+02
-7.500000e-06	-7.500000e-06	2.000000e-05	3.280370e+02
-7.500000e-06	-5.000000e-06	2.000000e-05	3.267516e+02
-7.500000e-06	-2.500000e-06	2.000000e-05	3.264813e+02
-7.500000e-06	0.000000e+00	2.000000e-05	3.257433e+02
-7.500000e-06	2.500000e-06	2.000000e-05	3.264882e+02
-7.500000e-06	5.000000e-06	2.000000e-05	3.267594e+02
-7.500000e-06	7.500000e-06	2.000000e-05	3.280475e+02
-7.500000e-06	1.000000e-05	2.000000e-05	3.295670e+02
-7.500000e-06	1.250000e-05	2.000000e-05	3.311217e+02
-7.500000e-06	1.500000e-05	2.000000e-05	3.323458e+02
-7.500000e-06	1.750000e-05	2.000000e-05	3.330897e+02
-7.500000e-06	2.000000e-05	2.000000e-05	3.334462e+02
-7.500000e-06	2.250000e-05	2.000000e-05	3.334810e+02
-7.500000e-06	2.500000e-05	2.000000e-05	3.332211e+02
-5.000000e-06	-2.500000e-05	2.000000e-05	3.344186e+02
-5.000000e-06	-2.250000e-05	2.000000e-05	3.345001e+02
-5.000000e-06	-2.000000e-05	2.000000e-05	3.340703e+02
-5.000000e-06	-1.750000e-05	2.000000e-05	3.331620e+02
-5.000000e-06	-1.500000e-05	2.000000e-05	3.317712e+02
-5.000000e-06	-1.250000e-05	2.000000e-05	3.300457e+02
-5.000000e-06	-1.000000e-05	2.000000e-05	3.281884e+02
-5.000000e-06	-7.500000e-06	2.000000e-05	3.267501e+02
-5.000000e-06	-5.000000e-06	2.000000e-05	3.254839e+02
-5.000000e-06	-2.500000e-06	2.000000e-05	3.247652e+02
-5.000000e-06	0.000000e+00	2.000000e-05	3.245107e+02
-5.000000e-06	2.500000e-06	2.000000e-05	3.247683e+02
-5.000000e-06	5.000000e-06	2.000000e-05	3.254890e+02
-5.000000e-06	7.500000e-06	2.000000e-05	3.267571e+02
-5.000000e-06	1.000000e-05	2.000000e-05	3.281987e+02
-5.000000e-06	1.250000e-05	2.000000e-05	3.300597e+02
-5.000000e-06	1.500000e-05	2.000000e-05	3.317763e+02
-5.000000e-06	1.750000e-05	2.000000e-05	3.331592e+02
-5.000000e-06	2.000000e-05	2.000000e-05	3.340862e+02
-5.000000e-06	2.250000e-05	2.000000e-05	3.345153e+02
-5.000000e-06	2.500000e-05	2.000000e-05	3.344159e+02
-2.500000e-06	-2.500000e-05	2.000000e-05	3.348567e+02
-2.500000e-06	-2.250000e-05	2.000000e-05	3.348055e+02
-2.500000e-06	-2.000000e-05	2.000000e-05	3.340799e+02
-2.500000e-06	-1.750000e-05	2.000000e-05	3.328014e+02
-2.500000e-06	-1.500000e-05	2.000000e-05	3.311217e+02
-2.500000e-06	-1.250000e-05	2.000000e-05	3.292511e+02
-2.500000e-06	-1.000000e-05	2.000000e-05	3.275437e+02
-2.500000e-06	-7.500000e-06	2.000000e-05	3.264795e+02
-2.500000e-06	-5.000000e-06	2.000000e-05	3.247637e+02
-2.500000e-06	-2.500000e-06	2.000000e-05	3.240143e+02
-2.500000e-06	0.000000e+00	2.000000e-05	3.237805e+02
-2.500000e-06	2.500000e-06	2.000000e-05	3.240161e+02
-2.500000e-06	5.000000e-06	2.000000e-05	3.247669e+02
-2.500000e-06	7.500000e-06	2.000000e-05	3.264829e+02
-2.500000e-06	1.000000e-05	2.000000e-05	3.275489e+02
-2.500000e-06	1.250000e-05	2.000000e-05	3.292566e+02
-2.500000e-06	1.500000e-05	2.000000e-05	3.311238e+02
-2.500000e-06	1.750000e-05	2.000000e-05	3.328038e+02
-2.500000e-06	2.000000e-05	2.000000e-05	3.340952e+02
-2.500000e-06	2.250000e-05	2.000000e-05	3.348169e+02
-2.500000e-06	2.500000e-05	2.000000e-05	3.348526e+02
0.000000e+00	-2.500000e-05	2.000000e-05	3.348731e+02
0.000000e+00	-2.250000e-05	2.000000e-05	3.347886e+02
0.000000e+00	-2.000000e-05	2.000000e-05	3.339779e+02
0.000000e+00	-1.750000e-05	2.000000e-05	3.325895e+02
0.000000e+00	-1.500000e-05	2.000000e-05	3.308436e+02
0.000000e+00	-1.250000e-05	2.000000e-05	3.289515e+02
0.000000e+00	-1.000000e-05	2.000000e-05	3.271311e+02
0.000000e+00	-7.500000e-06	2.000000e-05	3.257369e+02
0.000000e+00	-5.000000e-06	2.000000e-05	3.245065e+02
0.000000e+00	-2.500000e-06	2.000000e-05	3.237785e+02
0.000000e+00	0.000000e+00	2.000000e-05	3.235472e+02
0.000000e+00	2.500000e-06	2.000000e-05	3.237799e+02
0.000000e+00	5.000000e-06	2.000000e-05	3.245092e+02
0.000000e+00	7.500000e-06	2.000000e-05	3.257406e+02
0.000000e+00	1.000000e-05	2.000000e-05	3.271350e+02
0.000000e+00	1.250000e-05	2.000000e-05	3.289551e+02
0.000000e+00	1.500000e-05	2.000000e-05	3.308471e+02
0.000000e+00	1.750000e-05	2.000000e-05	3.325930e+02
0.000000e+00	2.000000e-05	2.000000e-05	3.339813e+02
0.000000e+00	2.250000e-05	2.000000e-05	3.347919e+02
0.000000e+00	2.500000e-05	2.000000e-05	3.348766e+02
2.500000e-06	-2.500000e-05	2.000000e-05	3.348500e+02
2.500000e-06	-2.250000e-05	2.000000e-05	3.348143e+02
2.500000e-06	-2.000000e-05	2.000000e-05	3.340922e+02
2.500000e-06	-1.750000e-05	2.000000e-05	3.328002e+02
2.500000e-06	-1.500000e-05	2.000000e-05	3.311192e+02
2.500000e-06	-1.250000e-05	2.000000e-05	3.292508e+02
2.500000e-06	-1.000000e-05	2.000000e-05	3.275418e+02
2.500000e-06	-7.500000e-06	2.000000e-05	3.264748e+02
2.500000e-06	-5.000000e-06	2.000000e-05	3.247612e+02
2.500000e-06	-2.500000e-06	2.000000e-05	3.240119e+02
2.500000e-06	0.000000e+00	2.000000e-05	3.237779e+02
2.500000e-06	2.500000e-06	2.000000e-05	3.240131e+02
2.500000e-06	5.000000e-06	2.000000e-05	3.247638e+02
2.500000e-06	7.500000e-06	2.000000e-05	3.264804e+02
2.500000e-06	1.000000e-05	2.000000e-05	3.275449e+02
2.500000e-06	1.250000e-05	2.000000e-05	3.292525e+02
2.500000e-06	1.500000e-05	2.000000e-05	3.311239e+02
2.500000e-06	1.750000e-05	2.000000e-05	3.328046e+02
2.500000e-06	2.000000e-05	2.000000e-05	3.340835e+02
2.500000e-06	2.250000e-05	2.000000e-05	3.348095e+02
2.500000e-06	2.500000e-05	2.000000e-05	3.348609e+02
5.000000e-06	-2.500000e-05	2.000000e-05	3.344143e+02
5.000000e-06	-2.250000e-05	2.000000e-05	3.345135e+02
5.000000e-06	-2.000000e-05	2.000000e-05	3.340840e+02
5.000000e-06	-1.750000e-05	2.000000e-05	3.331560e+02
5.000000e-06	-1.500000e-05	2.000000e-05	3.317713e+02
5.000000e-06	-1.250000e-05	2.000000e-05	3.300521e+02
5.000000e-06	-1.000000e-05	2.000000e-05	3.281887e+02
5.000000e-06	-7.500000e-06	2.000000e-05	3.267460e+02
5.000000e-06	-5.000000e-06	2.000000e-05	3.254794e+02
5.000000e-06	-2.500000e-06	2.000000e-05	3.247606e+02
5.000000e-06	0.000000e+00	2.000000e-05	3.245052e+02
5.000000e-06	2.500000e-06	2.000000e-05	3.247616e+02
5.000000e-06	5.000000e-06	2.000000e-05	3.254817e+02
5.000000e-06	7.500000e-06	2.000000e-05	3.267487e+02
5.000000e-06	1.000000e-05	2.000000e-05	3.281871e+02
5.000000e-06	1.250000e-05	2.000000e-05	3.300449e+02
5.000000e-06	1.500000e-05	2.000000e-05	3.317724e+02
5.000000e-06	1.750000e-05	2.000000e-05	3.331651e+02
5.000000e-06	2.000000e-05	2.000000e-05	3.340742e+02
5.000000e-06	2.250000e-05	2.000000e-05	3.345046e+02
5.000000e-06	2.500000e-05	2.000000e-05	3.344234e+02
7.500000e-06	-2.500000e-05	2.000000e-05	3.332202e+02
7.500000e-06	-2.250000e-05	2.000000e-05	3.334799e+02
7.500000e-06	-2.000000e-05	2.000000e-05	3.334448e+02
7.500000e-06	-1.750000e-05	2.000000e-05	3.330874e+02
7.500000e-06	-1.500000e-05	2.000000e-05	3.323414e+02
7.500000e-06	-1.250000e-05	2.000000e-05	3.311132e+02
7.500000e-06	-1.000000e-05	2.000000e-05	3.295530e+02
7.500000e-06	-7.500000e-06	2.000000e-05	3.280306e+02
7.500000e-06	-5.000000e-06	2.000000e-05	3.267443e+02
7.500000e-06	-2.500000e-06	2.000000e-05	3.264745e+02
7.500000e-06	0.000000e+00	2.000000e-05	3.257345e+02
7.500000e-06	2.500000e-06	2.000000e-05	3.264744e+02
7.500000e-06	5.000000e-06	2.000000e-05	3.267475e+02
7.500000e-06	7.500000e-06	2.000000e-05	3.280340e+02
7.500000e-06	1.000000e-05	2.000000e-05	3.295494e+02
7.500000e-06	1.250000e-05	2.000000e-05	3.310950e+02
7.500000e-06	1.500000e-05	2.000000e-05	3.323318e+02
7.500000e-06	1.750000e-05	2.000000e-05	3.330933e+02
7.500000e-06	2.000000e-05	2.000000e-05	3.334425e+02
7.500000e-06	2.250000e-05	2.000000e-05	3.334761e+02
7.500000e-06	2.500000e-05	2.000000e-05	3.332236e+02
1.000000e-05	-2.500000e-05	2.000000e-05	3.316364e+02
1.000000e-05	-2.250000e-05	2.000000e-05	3.320136e+02
1.000000e-05	-2.000000e-05	2.000000e-05	3.322667e+02
1.000000e-05	-1.750000e-05	2.000000e-05	3.323976e+02
1.000000e-05	-1.500000e-05	2.000000e-05	3.323497e+02
1.000000e-05	-1.250000e-05	2.000000e-05	3.319057e+02
1.000000e-05	-1.000000e-05	2.000000e-05	3.308888e+02
1.000000e-05	-7.500000e-06	2.000000e-05	3.295444e+02
1.000000e-05	-5.000000e-06	2.000000e-05	3.281809e+02
1.000000e-05	-2.500000e-06	2.000000e-05	3.275377e+02
1.000000e-05	0.000000e+00	2.000000e-05	3.271274e+02
1.000000e-05	2.500000e-06	2.000000e-05	3.275401e+02
1.000000e-05	5.000000e-06	2.000000e-05	3.281889e+02
1.000000e-05	7.500000e-06	2.000000e-05	3.295550e+02
1.000000e-05	1.000000e-05	2.000000e-05	3.308921e+02
1.000000e-05	1.250000e-05	2.000000e-05	3.318968e+02
1.000000e-05	1.500000e-05	2.000000e-05	3.323414e+02
1.000000e-05	1.750000e-05	2.000000e-05	3.323975e+02
1.000000e-05	2.000000e-05	2.000000e-05	3.322669e+02
1.000000e-05	2.250000e-05	2.000000e-05	3.320135e+02
1.000000e-05	2.500000e-05	2.000000e-05	3.316383e+02
1.250000e-05	-2.500000e-05	2.000000e-05	3.301331e+02
1.250000e-05	-2.250000e-05	2.000000e-05	3.305923e+02
1.250000e-05	-2.000000e-05	2.000000e-05	3.310251e+02
1.250000e-05	-1.750000e-05	2.000000e-05	3.314532e+02
1.250000e-05	-1.500000e-05	2.000000e-05	3.318616e+02
1.250000e-05	-1.250000e-05	2.000000e-05	3.321050e+02
1.250000e-05	-1.000000e-05	2.000000e-05	3.318930e+02
1.250000e-05	-7.500000e-06	2.000000e-05	3.310886e+02
1.250000e-05	-5.000000e-06	2.000000e-05	3.300363e+02
1.250000e-05	-2.500000e-06	2.000000e-05	3.292434e+02
1.250000e-05	0.000000e+00	2.000000e-05	3.289461e+02
1.250000e-05	2.500000e-06	2.000000e-05	3.292473e+02
1.250000e-05	5.000000e-06	2.000000e-05	3.300503e+02
1.250000e-05	7.500000e-06	2.000000e-05	3.311134e+02
1.250000e-05	1.000000e-05	2.000000e-05	3.319075e+02
1.250000e-05	1.250000e-05	2.000000e-05	3.321073e+02
1.250000e-05	1.500000e-05	2.000000e-05	3.318603e+02
1.250000e-05	1.750000e-05	2.000000e-05	3.314525e+02
1.250000e-05	2.000000e-05	2.000000e-05	3.310250e+02
1.250000e-05	2.250000e-05	2.000000e-05	3.305929e+02
1.250000e-05	2.500000e-05	2.000000e-05	3.301349e+02
1.500000e-05	-2.500000e-05	2.000000e-05	3.288534e+02
1.500000e-05	-2.250000e-05	2.000000e-05	3.293708e+02
1.500000e-05	-2.000000e-05	2.000000e-05	3.299154e+02
1.500000e-05	-1.750000e-05	2.000000e-05	3.305166e+02
1.500000e-05	-1.500000e-05	2.000000e-05	3.311857e+02
1.500000e-05	-1.250000e-05	2.000000e-05	3.318580e+02
1.500000e-05	-1.000000e-05	2.000000e-05	3.323377e+02
1.500000e-05	-7.500000e-06	2.000000e-05	3.323249e+02
1.500000e-05	-5.000000e-06	2.000000e-05	3.317623e+02
1.500000e-05	-2.500000e-06	2.000000e-05	3.311134e+02
1.500000e-05	0.000000e+00	2.000000e-05	3.308374e+02
1.500000e-05	2.500000e-06	2.000000e-05	3.311146e+02
1.500000e-05	5.000000e-06	2.000000e-05	3.317681e+02
1.500000e-05	7.500000e-06	2.000000e-05	3.323405e+02
1.500000e-05	1.000000e-05	2.000000e-05	3.323507e+02
1.500000e-05	1.250000e-05	2.000000e-05	3.318632e+02
1.500000e-05	1.500000e-05	2.000000e-05	3.311876e+02
1.500000e-05	1.750000e-05	2.000000e-05	3.305172e+02
1.500000e-05	2.000000e-05	2.000000e-05	3.299159e+02
1.500000e-05	2.250000e-05	2.000000e-05	3.293717e+02
1.500000e-05	2.500000e-05	2.000000e-05	3.288551e+02
1.750000e-05	-2.500000e-05	2.000000e-05	3.277978e+02
1.750000e-05	-2.250000e-05	2.000000e-05	3.283575e+02
1.750000e-05	-2.000000e-05	2.000000e-05	3.289762e+02
1.750000e-05	-1.750000e-05	2.000000e-05	3.296867e+02
1.750000e-05	-1.500000e-05	2.000000e-05	3.305154e+02
1.750000e-05	-1.250000e-05	2.000000e-05	3.314504e+02
1.750000e-05	-1.000000e-05	2.000000e-05	3.323942e+02
1.750000e-05	-7.500000e-06	2.000000e-05	3.330873e+02
1.750000e-05	-5.000000e-06	2.000000e-05	3.331559e+02
1.750000e-05	-2.500000e-06	2.000000e-05	3.327947e+02
1.750000e-05	0.000000e+00	2.000000e-05	3.325842e+02
1.750000e-05	2.500000e-06	2.000000e-05	3.327964e+02
1.750000e-05	5.000000e-06	2.000000e-05	3.331535e+02
1.750000e-05	7.500000e-06	2.000000e-05	3.330866e+02
1.750000e-05	1.000000e-05	2.000000e-05	3.323984e+02
1.750000e-05	1.250000e-05	2.000000e-05	3.314547e+02
1.750000e-05	1.500000e-05	2.000000e-05	3.305183e+02
1.750000e-05	1.750000e-05	2.000000e-05	3.296884e+02
1.750000e-05	2.000000e-05	2.000000e-05	3.289776e+02
1.750000e-05	2.250000e-05	2.000000e-05	3.283590e+02
1.750000e-05	2.500000e-05	2.000000e-05	3.277995e+02
2.000000e-05	-2.500000e-05	2.000000e-05	3.269282e+02
2.000000e-05	-2.250000e-05	2.000000e-05	3.275187e+02
2.000000e-05	-2.000000e-05	2.000000e-05	3.281894e+02
2.000000e-05	-1.750000e-05	2.000000e-05	3.289760e+02
2.000000e-05	-1.500000e-05	2.000000e-05	3.299144e+02
2.000000e-05	-1.250000e-05	2.000000e-05	3.310234e+02
2.000000e-05	-1.000000e-05	2.000000e-05	3.322645e+02
2.000000e-05	-7.500000e-06	2.000000e-05	3.334385e+02
2.000000e-05	-5.000000e-06	2.000000e-05	3.340679e+02
2.000000e-05	-2.500000e-06	2.000000e-05	3.340761e+02
2.000000e-05	0.000000e+00	2.000000e-05	3.339745e+02
2.000000e-05	2.500000e-06	2.000000e-05	3.340897e+02
